35750;000000079332; ;29.08.2025;29.08.2025;0000;14011;00000000000000350;952;FPE/FPM                  ;9702,04;C;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;14011;00000000000000350;953;IPI/EXPORTACAO           ;9229,52;C;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;14011;00000000000000350;953;IPI/EXPORTACAO           ;5354,50;C;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13011;00000000000000850;350;COTA DAF-DEBITO          ;9229,52;D;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13134;00000000000081953;250;Folha de Pagamento       ;33152856,07;D;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13134;00000000000081955;250;Folha de Pagamento       ;552605,62;D;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13134;00000000000081957;250;Folha de Pagamento       ;264566,68;D;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13134;00000000000230102;250;Folha de Pagamento       ;694,48;D;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13134;00000000000530201;250;Folha de Pagamento       ;15374,74;D;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13134;00000000000580101;250;Folha de Pagamento       ;586497,61;D;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13134;00000000000940101;211;Pagamentos Diversos      ;12569,47;D;                                      
35750;000000079332; ;29.08.2025;29.08.2025;0000;13113;00892411200194639;170;Tar Lib/Ant Float Pg Div ;12,56;D;Cobrança referente 29/08/2025         
35750;000000079332; ;29.08.2025;29.08.2025;0000;13113;00892411200194640;170;Tar Lib/Ant Float Pg Div ;3,93;D;Cobrança referente 29/08/2025         
35750;000000079332; ;29.08.2025;29.08.2025;0000;00000;00000000000001972;848;Resgate Automático       ;10220347,45;C;BB RF Curto Prazo Automático          
35750;000000079332; ;31.08.2025;31.08.2025;0000;00000;00000000000000000;999;S A L D O                ;0,00;C;                                      
